PLAYER ID,6666
PLAYER GENDER,2
EXPERIMENT START,2024-27-3--17-55-33
-
TRIAL DATA
-
LATIN SQUARE ROW,8
TRIAL,1
Condition ID,1
LATERAL(POS X),0.5579996
LATERAL(POS Y),0
LATERAL(POS Z),-1.657
LATERAL(ROT X),0
LATERAL(ROT Y),-0.7071068
LATERAL(ROT Z),0
LATERAL(FORWARD X),-1
LATERAL(FORWARD Y),0
LATERAL(FORWARD Z),-1.192093E-07
MAIN(POS X),-0.54
MAIN(POS Y),0
MAIN(POS Z),-1.676
MAIN(ROT X),0
MAIN(ROT Y),0.7071068
MAIN(ROT Z),0
MAIN(FORWARD X),1
MAIN(FORWARD Y),0
MAIN(FORWARD Z),-1.192093E-07
GROUP(POS X),-10
GROUP(POS Y),0
GROUP(POS Z),3
-
TRAJECTORY DATA
-
PLAYER Pos X,PLAYER Pos Y,PLAYER Pos Z,PLAYER Rot X,PLAYER Rot Y,PLAYER Rot Z,PLAYER Forward X,PLAYER Forward Y,PLAYER Forward Z
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
-9.382675,0,4.460915,0,0.5307958,0,-0.8996986,0,0.4365118
